WAGRAM;2.30467444053;48.8838092012
BLANCHE;2.33192659089;48.8839585735
LA CHAPELLE;2.36049131853;48.8843987952
STALINGRAD;2.36589381994;48.8844208864
ABBESSES (BUTTE MONTMARTRE);2.33794977706;48.884594208
PONT DE NEUILLY;2.26051507789;48.8847082013
PEREIRE (MARECHAL JUIN);2.29772434648;48.8848962552
LAUMIERE;2.37966307748;48.8852161821
PORTE DE CHAMPERRET;2.2925823141;48.8857931052
OURCQ;2.38696001714;48.8871348691
LA FOURCHE;2.32577967481;48.8871839469
CHATEAU ROUGE;2.3496940822;48.8873749106
RIQUET;2.37420401204;48.888267617
PORTE DE PANTIN (PARC DE LA VILLETTE);2.39211369776;48.8885036879
ESPLANADE DE LA DEFENSE;2.24793243532;48.8886312178
LOUISE MICHEL;2.28808363305;48.8887060198
LAMARCK - CAULAINCOURT;2.3387606492;48.8896740712
MARX DORMOY;2.35999576641;48.8904854538
BROCHANT;2.32017475579;48.8905871866
CRIMEE;2.3773157556;48.8907889695
HOCHE;2.40235214254;48.8912285932
MARCADET - POISSONNIERS;2.34973840702;48.8914168342
ANATOLE FRANCE;2.28500950275;48.892082786
LA DEFENSE - GRANDE ARCHE;2.2370180564;48.8921870764
JULES JOFFRIN;2.34465700413;48.8924395905
GUY MOQUET ;2.3274284585;48.8928288534
EGLISE DE PANTIN;2.41331313951;48.89325759
SIMPLON;2.34776550172;48.893941388
PORTE DE CLICHY;2.31377215877;48.8942522622
CORENTIN CARIOU;2.38252234342;48.8948364684
BOBIGNY - PANTIN - RAYMOND QUENEAU;2.4253268888;48.895454673
PORTE DE LA CHAPELLE;2.35950786882;48.8972452881
PORTE DE SAINT-OUEN;2.32894281278;48.8973747955
PORTE DE LA VILLETTE (CITE DES SCIENCES ET DE L'INDUSTRIE);2.38550838768;48.8973898907
PORTE DE CLIGNANCOURT;2.34484774875;48.8974022229
PONT DE LEVALLOIS - BECON;2.27980958669;48.8978210671
MAIRIE DE CLICHY;2.30592414987;48.9033300946
AUBERVILLIERS-PANTIN (QUATRE CHEMINS);2.39228705964;48.9037599302
GARIBALDI;2.33183083796;48.9060940502
BOBIGNY - PABLO PICASSO;2.44918990449;48.9063747703
FRONT POPULAIRE;2.3659203194;48.906567146
MAIRIE DE SAINT-OUEN;2.33392489048;48.9119648979
FORT D'AUBERVILLIERS;2.40440908743;48.9149497564
GABRIEL PERI - ASNIERES - GENNEVILLIERS;2.2946851117;48.9163823099
CARREFOUR PLEYEL ;2.34330593051;48.9195730741
LA COURNEUVE - 8 MAI 1945;2.41059861373;48.9207859699
LES AGNETTES-ASNIERES-GENNEVILLIERS;2.28627957753;48.9231037797
SAINT-DENIS - PORTE DE PARIS (STADE DE FRANCE);2.35603579417;48.9299358897
LES COURTILLES-ASNIERES-GENNEVILLIERS;2.28417444828;48.9307570033
BASILIQUE DE SAINT-DENIS (HOTEL DE VILLE) ;2.35939826103;48.9365268526
SAINT-DENIS - UNIVERSITE ;2.36454176349;48.9458456578
